real_time,grWindSpeed,grWindDirction,grOutdoorTemperature,grAirPressure,grAirDensity,grGridActivePower
2021-12-14 11:05:00,3.3,20.4,18.4,0.0,1.2,283.0
2021-12-14 11:10:00,4.5,-12.3,18.5,0.0,1.2,537.0
2021-12-14 11:15:00,3.1,-19.8,18.8,0.0,1.2,225.0
2021-12-14 11:20:00,4.7,23.6,18.4,0.0,1.2,437.0
2021-12-14 11:25:00,4.8,19.2,18.6,0.0,1.2,351.0
2021-12-14 11:30:00,3.6,-7.0,19.1,0.0,1.2,295.0
2021-12-14 11:35:00,4.6,-1.8,19.0,0.0,1.2,431.0
2021-12-14 11:40:00,3.9,12.1,18.9,0.0,1.2,383.0
2021-12-14 11:45:00,3.1,3.4,18.9,0.0,1.2,226.0
2021-12-14 11:50:00,5.2,5.4,18.7,0.0,1.2,510.0
2021-12-14 11:55:00,5.5,16.5,18.8,0.0,1.2,516.0
2021-12-14 12:00:00,3.4,32.5,19.0,0.0,1.2,281.0
2021-12-14 12:05:00,4.3,-27.2,19.7,0.0,1.2,422.0
2021-12-14 12:10:00,4.8,-0.7,19.2,0.0,1.2,442.0
2021-12-14 12:15:00,5.1,12.2,18.9,0.0,1.2,761.0
2021-12-14 12:20:00,4.9,30.3,19.0,0.0,1.2,353.0
2021-12-14 12:25:00,4.7,-22.4,20.2,0.0,1.2,281.0
2021-12-14 12:30:00,4.8,16.3,19.4,0.0,1.2,487.0
2021-12-14 12:35:00,2.4,-0.7,19.3,0.0,1.2,261.0
2021-12-14 12:40:00,2.3,-14.1,20.2,0.0,1.2,193.0
2021-12-14 12:45:00,4.7,-25.5,19.5,0.0,1.2,320.0
2021-12-14 12:50:00,2.7,-2.5,19.3,0.0,1.2,396.0
2021-12-14 12:55:00,4.5,29.0,19.0,0.0,1.2,306.0
2021-12-14 13:00:00,6.0,-2.4,19.1,0.0,1.2,711.0
2021-12-14 13:05:00,5.0,34.4,19.2,0.0,1.2,343.0
2021-12-14 13:10:00,4.5,2.1,19.7,0.0,1.2,418.0
2021-12-14 13:15:00,5.0,-13.3,19.4,0.0,1.2,345.0
2021-12-14 13:20:00,5.9,-1.0,19.0,0.0,1.2,476.0
2021-12-14 13:25:07,4.7,1.3,19.9,0.0,1.2,239.0
2021-12-14 13:30:00,3.8,1.4,19.4,0.0,1.2,240.0
2021-12-14 13:35:00,3.1,-22.3,20.1,0.0,1.2,147.0
2021-12-14 13:40:00,4.4,2.4,19.5,0.0,1.2,333.0
2021-12-14 13:45:00,4.7,9.8,19.2,0.0,1.2,526.0
2021-12-14 13:50:00,4.6,3.9,19.0,0.0,1.2,416.0
2021-12-14 13:55:00,2.7,-6.4,19.2,0.0,1.2,239.0
2021-12-14 14:00:00,4.0,10.5,19.4,0.0,1.2,244.0
2021-12-14 14:05:00,4.5,5.2,19.4,0.0,1.2,163.0
2021-12-14 14:10:00,4.6,-29.3,20.0,0.0,1.2,220.0
2021-12-14 14:15:00,3.9,-8.3,19.7,0.0,1.2,366.0
2021-12-14 14:20:00,5.4,11.9,19.1,0.0,1.2,579.0
2021-12-14 14:25:00,4.5,9.2,19.7,0.0,1.2,283.0
2021-12-14 14:30:00,5.5,15.2,18.6,0.0,1.2,619.0
2021-12-14 14:35:00,3.5,-51.1,19.7,0.0,1.2,257.0
2021-12-14 14:40:00,3.6,31.7,19.5,0.0,1.2,219.0
2021-12-14 14:45:00,5.0,-2.0,19.3,0.0,1.2,384.0
2021-12-14 14:50:00,4.5,1.7,18.9,0.0,1.2,588.0
2021-12-14 14:55:00,5.6,-5.2,18.4,0.0,1.2,645.0
2021-12-14 15:00:00,5.9,-1.1,19.2,0.0,1.2,549.0
2021-12-14 15:05:00,4.9,-5.8,19.7,0.0,1.2,214.0
2021-12-14 15:10:00,5.1,-1.7,18.8,0.0,1.2,539.0
2021-12-14 15:15:05,6.1,10.8,18.3,0.0,1.2,593.0
2021-12-14 15:20:00,5.6,0.8,18.6,0.0,1.2,508.0
2021-12-14 15:25:00,5.3,59.3,18.9,0.0,1.2,355.0
2021-12-14 15:30:00,4.8,15.0,18.4,0.0,1.2,422.0
2021-12-14 15:35:00,4.9,-14.8,18.8,0.0,1.2,410.0
2021-12-14 15:40:00,6.1,12.9,19.1,0.0,1.2,680.0
2021-12-14 15:45:00,3.4,36.7,18.5,0.0,1.2,178.0
2021-12-14 15:50:00,3.2,-17.3,19.2,0.0,1.2,157.0
2021-12-14 15:55:00,4.0,-16.7,19.2,0.0,1.2,234.0
2021-12-14 16:00:00,4.5,-10.1,18.5,0.0,1.2,262.0
2021-12-14 16:05:00,5.1,11.9,18.4,0.0,1.2,476.0
2021-12-14 16:10:00,3.5,-25.4,18.9,0.0,1.2,238.0
2021-12-14 16:15:00,2.9,2.6,19.3,0.0,1.2,148.0
2021-12-14 16:20:00,3.0,-12.8,19.5,0.0,1.2,56.0
2021-12-14 16:25:00,3.6,-13.3,19.1,0.0,1.2,149.0
2021-12-14 16:30:00,2.3,-19.5,18.8,0.0,1.2,101.0
2021-12-14 16:35:00,2.4,-2.3,19.1,0.0,1.2,83.0
2021-12-14 16:40:00,2.9,-19.4,19.1,0.0,1.2,112.0
2021-12-14 16:45:00,3.8,-12.2,18.9,0.0,1.2,179.0
2021-12-14 16:50:00,2.6,11.2,18.9,0.0,1.2,63.0
2021-12-14 16:55:00,2.9,7.1,18.6,0.0,1.2,56.0
2021-12-14 17:00:00,3.5,13.1,18.4,0.0,1.2,118.0
2021-12-14 17:05:00,3.1,-5.1,18.2,0.0,1.2,95.0
2021-12-14 17:10:00,2.9,-15.1,18.4,0.0,1.2,49.0
2021-12-14 17:15:00,2.6,-5.0,18.1,0.0,1.2,84.0
2021-12-14 17:20:00,3.1,-4.8,18.0,0.0,1.2,106.0
2021-12-14 17:25:00,3.0,4.6,18.0,0.0,1.2,65.0
2021-12-14 17:30:00,2.3,3.1,18.0,0.0,1.2,79.0
2021-12-14 17:35:01,3.2,-15.3,18.0,0.0,1.2,91.0
2021-12-14 17:40:00,3.3,-3.0,17.8,0.0,1.2,124.0
2021-12-14 17:45:00,3.4,-7.3,17.7,0.0,1.2,140.0
2021-12-14 17:50:00,3.1,8.1,17.6,0.0,1.2,128.0
2021-12-14 17:55:00,2.6,-4.9,17.7,0.0,1.2,73.0
2021-12-14 18:00:00,2.7,-4.8,17.7,0.0,1.2,91.0
2021-12-14 18:05:00,3.0,5.8,17.7,0.0,1.2,114.0
2021-12-14 18:10:00,3.2,10.1,17.6,0.0,1.2,124.0
2021-12-14 18:15:00,3.5,5.0,17.6,0.0,1.2,134.0
2021-12-14 18:20:00,3.7,-8.2,17.7,0.0,1.2,139.0
2021-12-14 18:25:00,2.5,-10.3,17.7,0.0,1.2,104.0
2021-12-14 18:30:00,2.6,0.0,17.8,0.0,1.2,59.0
2021-12-14 18:35:00,3.3,1.4,17.7,0.0,1.2,107.0
2021-12-14 18:40:00,2.8,-0.6,17.7,0.0,1.2,85.0
2021-12-14 18:45:00,3.1,11.7,17.7,0.0,1.2,111.0
2021-12-14 18:50:00,3.5,1.5,17.7,0.0,1.2,156.0
2021-12-14 18:55:00,2.8,-6.2,17.7,0.0,1.2,137.0
2021-12-14 19:00:00,3.5,-0.8,17.8,0.0,1.2,69.0
2021-12-14 19:05:00,2.6,0.7,17.7,0.0,1.2,75.0
2021-12-14 19:10:00,3.0,4.0,17.7,0.0,1.2,104.0
2021-12-14 19:15:00,2.8,-5.9,17.7,0.0,1.2,86.0
2021-12-14 19:20:00,2.5,-11.5,17.7,0.0,1.2,110.0
2021-12-14 19:25:00,3.3,-7.3,17.8,0.0,1.2,88.0
2021-12-14 19:30:00,2.8,-0.1,17.7,0.0,1.2,101.0
2021-12-14 19:35:00,3.7,9.9,17.7,0.0,1.2,121.0
2021-12-14 19:40:00,2.6,-12.5,17.7,0.0,1.2,71.0
2021-12-14 19:45:00,2.4,-5.3,17.7,0.0,1.2,74.0
2021-12-14 19:50:01,3.0,-3.5,17.7,0.0,1.2,92.0
2021-12-14 19:55:00,2.7,14.2,17.7,0.0,1.2,78.0
2021-12-14 20:00:00,2.8,7.7,17.7,0.0,1.2,70.0
2021-12-14 20:05:00,3.1,-6.2,17.7,0.0,1.2,98.0
2021-12-14 20:10:00,2.9,-9.5,17.8,0.0,1.2,128.0
2021-12-14 20:15:00,3.1,-2.3,17.8,0.0,1.2,169.0
2021-12-14 20:20:00,3.5,-15.0,17.9,0.0,1.2,122.0
2021-12-14 20:25:00,3.7,-11.8,17.9,0.0,1.2,152.0
2021-12-14 20:30:00,3.4,-0.9,17.9,0.0,1.2,144.0
2021-12-14 20:35:00,3.6,-1.9,17.9,0.0,1.2,143.0
2021-12-14 20:40:00,3.4,8.3,17.9,0.0,1.2,144.0
2021-12-14 20:45:00,3.6,3.8,17.9,0.0,1.2,176.0
2021-12-14 20:50:07,3.7,-3.8,17.9,0.0,1.2,181.0
2021-12-14 20:55:00,3.5,2.5,17.9,0.0,1.2,181.0
2021-12-14 21:00:00,4.4,-1.6,17.9,0.0,1.2,203.0
2021-12-14 21:05:00,4.6,-4.0,18.0,0.0,1.2,215.0
2021-12-14 21:10:00,3.5,-2.1,18.0,0.0,1.2,191.0
2021-12-14 21:15:00,2.8,-12.4,18.0,0.0,1.2,161.0
2021-12-14 21:20:00,4.9,12.3,17.9,0.0,1.2,203.0
2021-12-14 21:25:00,4.4,-1.6,18.0,0.0,1.2,215.0
2021-12-14 21:30:00,4.4,-5.2,18.0,0.0,1.2,226.0
2021-12-14 21:35:00,4.4,-14.1,18.0,0.0,1.2,231.0
2021-12-14 21:40:00,4.4,-7.1,18.0,0.0,1.2,234.0
2021-12-14 21:45:00,3.8,-2.6,18.1,0.0,1.2,235.0
2021-12-14 21:50:00,4.3,12.6,18.0,0.0,1.2,236.0
2021-12-14 21:55:00,4.2,3.1,18.0,0.0,1.2,242.0
2021-12-14 22:00:03,4.2,7.4,18.1,0.0,1.2,230.0
2021-12-14 22:05:00,3.3,-5.8,18.1,0.0,1.2,231.0
2021-12-14 22:10:00,4.0,-5.6,18.1,0.0,1.2,236.0
2021-12-14 22:15:00,3.9,-7.0,18.1,0.0,1.2,223.0
2021-12-14 22:20:08,4.1,-3.7,18.1,0.0,1.2,214.0
2021-12-14 22:25:00,3.6,-10.4,18.1,0.0,1.2,197.0
2021-12-14 22:30:00,4.2,-5.4,18.1,0.0,1.2,201.0
2021-12-14 22:35:03,4.1,-2.2,18.1,0.0,1.2,200.0
2021-12-14 22:40:00,4.0,8.4,18.1,0.0,1.2,202.0
2021-12-14 22:45:01,3.6,-3.9,18.1,0.0,1.2,201.0
2021-12-14 22:50:00,3.9,8.0,18.1,0.0,1.2,206.0
2021-12-14 22:55:00,3.7,-1.9,18.1,0.0,1.2,203.0
2021-12-14 23:00:00,3.9,-6.2,18.1,0.0,1.2,191.0
2021-12-14 23:05:00,4.0,-13.4,18.2,0.0,1.2,174.0
2021-12-14 23:10:00,3.2,-8.4,18.2,0.0,1.2,153.0
2021-12-14 23:15:00,3.4,-9.3,18.1,0.0,1.2,142.0
2021-12-14 23:20:00,3.9,7.3,18.1,0.0,1.2,165.0
2021-12-14 23:25:00,3.2,-1.4,18.1,0.0,1.2,157.0
2021-12-14 23:30:00,3.6,5.4,18.1,0.0,1.2,159.0
2021-12-14 23:35:00,3.4,17.3,18.1,0.0,1.2,152.0
2021-12-14 23:40:00,3.7,12.1,18.1,0.0,1.2,160.0
2021-12-14 23:45:00,3.3,-3.7,18.1,0.0,1.2,139.0
2021-12-14 23:50:00,3.1,8.5,18.1,0.0,1.2,130.0
2021-12-14 23:55:00,3.4,0.4,18.1,0.0,1.2,110.0
2021-12-15 00:00:00,3.0,19.8,18.1,0.0,1.2,90.0
2021-12-15 00:05:00,3.4,3.6,18.0,0.0,1.2,112.0
2021-12-15 00:10:00,3.4,-2.2,18.1,0.0,1.2,123.0
2021-12-15 00:15:00,3.1,-6.1,18.0,0.0,1.2,128.0
2021-12-15 00:20:00,2.9,-1.5,18.0,0.0,1.2,112.0
2021-12-15 00:25:00,3.5,-8.5,18.0,0.0,1.2,92.0
2021-12-15 00:30:00,3.3,-10.8,18.0,0.0,1.2,96.0
2021-12-15 00:35:00,3.1,-10.6,17.9,0.0,1.2,101.0
2021-12-15 00:40:00,3.2,-0.1,17.9,0.0,1.2,114.0
2021-12-15 00:45:00,2.7,-2.3,17.9,0.0,1.2,131.0
2021-12-15 00:50:00,4.2,1.8,17.9,0.0,1.2,162.0
2021-12-15 00:55:00,3.8,0.5,17.8,0.0,1.2,175.0
2021-12-15 01:00:00,4.5,22.0,17.9,0.0,1.2,206.0
2021-12-15 01:05:00,3.9,3.1,17.9,0.0,1.2,211.0
2021-12-15 01:10:00,4.3,8.7,18.0,0.0,1.2,231.0
2021-12-15 01:15:00,4.1,0.3,18.0,0.0,1.2,248.0
2021-12-15 01:20:00,4.4,-2.3,18.0,0.0,1.2,471.0
2021-12-15 01:25:00,4.7,-8.1,18.0,0.0,1.2,427.0
2021-12-15 01:30:00,3.5,-5.5,18.1,0.0,1.2,360.0
2021-12-15 01:35:00,2.9,-12.9,18.1,0.0,1.2,245.0
2021-12-15 01:40:00,3.8,5.2,17.9,0.0,1.2,249.0
2021-12-15 01:45:00,3.7,0.5,17.9,0.0,1.2,263.0
2021-12-15 01:50:00,4.0,6.3,17.9,0.0,1.2,298.0
2021-12-15 01:55:00,4.8,-0.8,17.9,0.0,1.2,330.0
2021-12-15 02:00:00,4.2,-0.1,17.9,0.0,1.2,353.0
2021-12-15 02:05:00,4.8,17.3,17.9,0.0,1.2,450.0
2021-12-15 02:10:00,4.8,23.1,17.9,0.0,1.2,440.0
2021-12-15 02:15:00,4.4,-3.1,18.0,0.0,1.2,398.0
2021-12-15 02:20:00,4.2,19.3,18.0,0.0,1.2,346.0
2021-12-15 02:25:00,4.1,6.8,18.0,0.0,1.2,308.0
2021-12-15 02:30:02,2.9,18.4,17.9,0.0,1.2,219.0
2021-12-15 02:35:00,3.0,16.2,17.9,0.0,1.2,206.0
2021-12-15 02:40:00,4.1,-2.5,17.9,0.0,1.2,229.0
2021-12-15 02:45:00,4.4,17.0,17.9,0.0,1.2,323.0
2021-12-15 02:50:00,5.0,-3.1,18.0,0.0,1.2,367.0
2021-12-15 02:55:00,4.1,-10.6,18.0,0.0,1.2,294.0
2021-12-15 03:00:00,3.8,8.8,18.0,0.0,1.2,219.0
2021-12-15 03:05:00,3.8,-1.5,18.0,0.0,1.2,198.0
2021-12-15 03:10:00,3.7,-13.8,18.1,0.0,1.2,232.0
2021-12-15 03:15:00,3.9,0.1,18.1,0.0,1.2,246.0
2021-12-15 03:20:00,4.1,-13.4,18.1,0.0,1.2,263.0
2021-12-15 03:25:00,3.9,-11.3,18.1,0.0,1.2,260.0
2021-12-15 03:30:00,4.3,-7.4,18.1,0.0,1.2,313.0
2021-12-15 03:35:00,4.7,-6.0,18.1,0.0,1.2,330.0
2021-12-15 03:40:00,3.6,-22.9,18.1,0.0,1.2,349.0
2021-12-15 03:45:00,3.7,4.6,18.0,0.0,1.2,380.0
2021-12-15 03:50:00,4.3,5.5,17.9,0.0,1.2,300.0
2021-12-15 03:55:01,4.6,-1.7,17.9,0.0,1.2,281.0
2021-12-15 04:00:00,4.8,-7.8,17.8,0.0,1.2,393.0
2021-12-15 04:05:00,4.6,-1.0,17.9,0.0,1.2,428.0
2021-12-15 04:10:00,4.7,-4.1,17.9,0.0,1.2,412.0
2021-12-15 04:15:00,4.6,2.3,17.9,0.0,1.2,501.0
2021-12-15 04:20:00,4.4,-11.9,17.9,0.0,1.2,378.0
2021-12-15 04:25:00,4.5,-3.2,17.9,0.0,1.2,308.0
2021-12-15 04:30:00,4.3,1.3,17.9,0.0,1.2,345.0
2021-12-15 04:35:00,4.4,-13.2,17.9,0.0,1.2,354.0
2021-12-15 04:40:00,3.8,-5.7,17.9,0.0,1.2,323.0
2021-12-15 04:45:00,3.8,13.7,17.8,0.0,1.2,200.0
2021-12-15 04:50:00,3.8,9.7,17.7,0.0,1.2,130.0
2021-12-15 04:55:00,3.0,3.2,17.7,0.0,1.2,92.0
2021-12-15 05:00:00,3.1,23.0,17.7,0.0,1.2,90.0
2021-12-15 05:05:00,3.0,-24.2,17.7,0.0,1.2,98.0
2021-12-15 05:10:00,2.5,-4.2,17.7,0.0,1.2,92.0
2021-12-15 05:15:00,3.3,-4.0,17.6,0.0,1.2,120.0
2021-12-15 05:20:00,3.7,-0.6,17.7,0.0,1.2,159.0
2021-12-15 05:25:00,3.9,11.2,17.7,0.0,1.2,169.0
2021-12-15 05:30:00,2.8,21.6,17.7,0.0,1.2,136.0
2021-12-15 05:35:07,3.4,-2.8,17.8,0.0,1.2,135.0
2021-12-15 05:40:00,2.8,-18.2,17.8,0.0,1.2,128.0
2021-12-15 05:45:00,2.6,-9.8,17.8,0.0,1.2,102.0
2021-12-15 05:50:00,3.2,-12.1,17.8,0.0,1.2,106.0
2021-12-15 05:55:00,2.8,-15.5,17.8,0.0,1.2,66.0
2021-12-15 06:00:00,1.4,10.6,17.8,0.0,1.2,46.0
2021-12-15 06:05:00,3.3,4.2,17.8,0.0,1.2,85.0
2021-12-15 06:10:00,3.0,8.9,17.7,0.0,1.2,71.0
2021-12-15 06:15:00,3.3,-9.7,17.8,0.0,1.2,97.0
2021-12-15 06:20:00,3.4,-9.5,17.7,0.0,1.2,140.0
2021-12-15 06:25:00,3.4,-11.4,17.6,0.0,1.2,137.0
2021-12-15 06:30:00,2.7,13.6,17.6,0.0,1.2,186.0
2021-12-15 06:35:00,3.0,-7.7,17.6,0.0,1.2,120.0
2021-12-15 06:40:00,3.5,-4.9,17.6,0.0,1.2,159.0
2021-12-15 06:45:00,3.6,-2.6,17.5,0.0,1.2,157.0
2021-12-15 06:50:00,3.9,-5.9,17.6,0.0,1.2,168.0
2021-12-15 06:55:00,3.3,-5.2,17.6,0.0,1.2,116.0
2021-12-15 07:00:00,3.4,-3.3,17.5,0.0,1.2,117.0
2021-12-15 07:05:00,2.6,-5.6,17.5,0.0,1.2,125.0
2021-12-15 07:10:00,2.9,8.7,17.5,0.0,1.2,119.0
2021-12-15 07:15:05,2.9,-4.2,17.5,0.0,1.2,101.0
2021-12-15 07:20:00,3.5,2.6,17.5,0.0,1.2,126.0
2021-12-15 07:25:00,2.6,-3.3,17.5,0.0,1.2,96.0
2021-12-15 07:30:00,2.7,13.6,17.5,0.0,1.2,101.0
2021-12-15 07:35:00,4.4,23.8,17.5,0.0,1.2,194.0
2021-12-15 07:40:00,2.4,-4.5,17.6,0.0,1.2,100.0
2021-12-15 07:45:00,3.2,2.4,17.6,0.0,1.2,104.0
2021-12-15 07:50:00,2.2,-1.1,17.6,0.0,1.2,93.0
2021-12-15 07:55:00,3.2,13.2,17.6,0.0,1.2,88.0
2021-12-15 08:00:00,2.6,-4.8,17.7,0.0,1.2,65.0
2021-12-15 08:05:00,2.9,0.8,17.7,0.0,1.2,75.0
2021-12-15 08:10:00,2.0,-21.6,17.8,0.0,1.2,80.0
2021-12-15 08:15:00,3.6,9.3,17.7,0.0,1.2,137.0
2021-12-15 08:20:00,4.4,0.2,17.7,0.0,1.2,178.0
2021-12-15 08:25:00,3.4,-3.1,17.7,0.0,1.2,128.0
2021-12-15 08:30:00,3.1,-2.8,17.9,0.0,1.2,114.0
2021-12-15 08:35:00,3.7,-5.0,17.8,0.0,1.2,170.0
2021-12-15 08:40:00,4.0,12.6,17.8,0.0,1.2,200.0
2021-12-15 08:45:00,3.3,-0.1,17.9,0.0,1.2,198.0
2021-12-15 08:50:00,3.7,12.2,18.0,0.0,1.2,200.0
2021-12-15 08:55:00,4.5,10.9,18.0,0.0,1.2,239.0
2021-12-15 09:00:00,4.2,-10.8,18.1,0.0,1.2,241.0
2021-12-15 09:05:00,3.1,3.3,18.2,0.0,1.2,170.0
2021-12-15 09:10:00,3.5,-21.4,18.2,0.0,1.2,143.0
2021-12-15 09:15:00,3.4,8.8,18.3,0.0,1.2,122.0
2021-12-15 09:20:00,2.6,16.1,18.3,0.0,1.2,111.0
2021-12-15 09:25:00,2.9,-1.7,18.5,0.0,1.2,69.0
2021-12-15 09:30:00,2.4,16.2,18.6,0.0,1.2,57.0
2021-12-15 09:35:00,1.9,-8.6,19.3,0.0,1.2,28.0
2021-12-15 09:40:00,2.9,9.5,18.7,0.0,1.2,129.0
2021-12-15 09:45:00,3.1,-10.0,19.2,0.0,1.2,48.0
2021-12-15 09:50:00,1.9,15.4,19.0,0.0,1.2,26.0
2021-12-15 09:55:05,2.4,1.6,18.9,0.0,1.2,86.0
2021-12-15 10:00:00,3.6,-10.4,18.9,0.0,1.2,176.0
2021-12-15 10:05:00,3.6,8.2,18.8,0.0,1.2,189.0
2021-12-15 10:10:00,2.5,1.1,18.9,0.0,1.2,146.0
2021-12-15 10:15:00,3.7,-5.3,19.3,0.0,1.2,239.0
2021-12-15 10:20:00,4.2,-7.9,19.5,0.0,1.2,240.0
2021-12-15 10:25:00,3.7,-12.7,19.5,0.0,1.2,180.0
2021-12-15 10:30:00,4.3,18.8,19.2,0.0,1.2,195.0
2021-12-15 10:35:00,3.7,-11.6,19.1,0.0,1.2,173.0
2021-12-15 10:40:00,2.6,21.5,19.0,0.0,1.2,188.0
2021-12-15 10:45:00,4.0,17.8,19.1,0.0,1.2,192.0
2021-12-15 10:50:04,2.9,16.6,19.3,0.0,1.2,173.0
2021-12-15 10:55:00,4.2,10.4,19.3,0.0,1.2,207.0
2021-12-15 11:00:00,2.8,0.9,19.4,0.0,1.2,141.0
2021-12-15 11:05:03,1.3,2.2,19.7,0.0,1.2,31.0
2021-12-15 11:10:00,3.0,2.1,19.7,0.0,1.2,148.0
2021-12-15 11:15:00,2.8,6.2,19.6,0.0,1.2,130.0
2021-12-15 11:20:00,2.1,1.7,19.7,0.0,1.2,99.0
2021-12-15 11:25:00,1.6,7.4,19.7,0.0,1.2,101.0
2021-12-15 11:30:00,3.7,14.6,20.1,0.0,1.2,145.0
2021-12-15 11:35:00,3.7,-4.3,19.9,0.0,1.2,173.0
2021-12-15 11:40:00,3.7,16.0,19.8,0.0,1.2,204.0
2021-12-15 11:45:00,3.4,10.9,19.6,0.0,1.2,165.0
2021-12-15 11:50:00,2.3,5.7,20.0,0.0,1.2,75.0
2021-12-15 11:55:00,2.0,-42.7,20.2,0.0,1.2,89.0
2021-12-15 12:00:00,2.3,-27.0,19.7,0.0,1.2,129.0
2021-12-15 12:05:00,1.7,-29.3,19.9,0.0,1.2,122.0
2021-12-15 12:10:00,2.8,12.4,20.3,0.0,1.2,213.0
2021-12-15 12:15:00,3.7,40.4,20.6,0.0,1.2,79.0
2021-12-15 12:20:00,2.4,-19.1,20.1,0.0,1.2,136.0
2021-12-15 12:25:00,4.5,-2.7,20.0,0.0,1.2,237.0
2021-12-15 12:30:00,5.3,24.1,19.9,0.0,1.2,219.0
2021-12-15 12:35:00,4.8,-2.0,20.0,0.0,1.2,367.0
2021-12-15 12:40:00,4.4,20.2,20.1,0.0,1.2,377.0
2021-12-15 12:45:00,4.2,16.7,20.0,0.0,1.2,262.0
2021-12-15 12:50:00,4.2,24.3,20.0,0.0,1.2,222.0
2021-12-15 12:55:00,2.8,-9.9,20.8,0.0,1.2,156.0
2021-12-15 13:00:00,2.4,3.8,20.9,0.0,1.2,132.0
2021-12-15 13:05:00,4.3,16.4,20.1,0.0,1.2,208.0
2021-12-15 13:10:00,4.5,6.9,19.8,0.0,1.2,211.0
2021-12-15 13:15:00,3.4,16.4,20.6,0.0,1.2,110.0
2021-12-15 13:20:00,4.6,9.0,20.5,0.0,1.2,250.0
2021-12-15 13:25:00,3.5,1.4,20.2,0.0,1.2,259.0
2021-12-15 13:30:00,3.9,1.5,20.0,0.0,1.2,347.0
2021-12-15 13:35:00,4.7,-3.4,20.1,0.0,1.2,410.0
2021-12-15 13:40:00,4.0,-1.1,20.3,0.0,1.2,334.0
2021-12-15 13:45:00,5.1,-15.3,20.6,0.0,1.2,440.0
2021-12-15 13:50:04,5.2,-7.0,20.2,0.0,1.2,514.0
2021-12-15 13:55:00,4.0,15.0,20.3,0.0,1.2,424.0
2021-12-15 14:00:00,5.1,14.3,20.1,0.0,1.2,331.0
2021-12-15 14:05:00,4.6,-3.7,20.3,0.0,1.2,393.0
2021-12-15 14:10:00,3.5,22.3,20.6,0.0,1.2,150.0
2021-12-15 14:15:00,4.3,-7.4,20.7,0.0,1.2,207.0
2021-12-15 14:20:00,4.5,20.2,20.6,0.0,1.2,217.0
2021-12-15 14:25:00,3.5,-19.3,20.9,0.0,1.2,139.0
2021-12-15 14:30:00,2.6,17.3,20.2,0.0,1.2,141.0
2021-12-15 14:35:00,4.3,-1.5,20.4,0.0,1.2,221.0
2021-12-15 14:40:00,4.4,16.3,20.6,0.0,1.2,239.0
2021-12-15 14:45:00,1.7,5.5,20.8,0.0,1.2,155.0
2021-12-15 14:50:00,5.1,-15.3,20.7,0.0,1.2,259.0
2021-12-15 14:55:00,3.7,7.7,20.3,0.0,1.2,232.0
2021-12-15 15:00:00,3.4,6.7,20.0,0.0,1.2,231.0
2021-12-15 15:05:00,3.6,-8.8,20.1,0.0,1.2,212.0
2021-12-15 15:10:00,5.1,3.2,19.9,0.0,1.2,224.0
2021-12-15 15:15:00,2.9,34.2,20.1,0.0,1.2,93.0
2021-12-15 15:20:00,4.7,-17.6,20.0,0.0,1.2,221.0
2021-12-15 15:25:00,4.2,-16.1,19.5,0.0,1.2,246.0
2021-12-15 15:30:00,2.4,11.7,19.6,0.0,1.2,124.0
2021-12-15 15:35:00,4.2,18.3,19.7,0.0,1.2,79.0
2021-12-15 15:40:00,3.7,-24.6,19.8,0.0,1.2,160.0
2021-12-15 15:45:00,3.2,6.8,19.3,0.0,1.2,201.0
2021-12-15 15:50:00,4.5,33.4,19.2,0.0,1.2,207.0
2021-12-15 15:55:00,4.1,15.6,19.0,0.0,1.2,219.0
2021-12-15 16:00:00,4.3,16.3,19.0,0.0,1.2,199.0
2021-12-15 16:05:00,2.7,-22.4,19.4,0.0,1.2,40.0
2021-12-15 16:10:01,2.1,-7.6,19.4,0.0,1.2,75.0
2021-12-15 16:15:00,3.7,21.6,19.3,0.0,1.2,222.0
2021-12-15 16:20:00,4.0,-2.9,19.1,0.0,1.2,178.0
2021-12-15 16:25:03,4.3,-8.8,19.0,0.0,1.2,246.0
2021-12-15 16:30:00,5.2,4.6,19.0,0.0,1.2,369.0
2021-12-15 16:35:02,4.7,-0.7,18.9,0.0,1.2,540.0
2021-12-15 16:40:00,5.3,-2.9,18.8,0.0,1.2,647.0
2021-12-15 16:45:00,5.3,16.1,18.8,0.0,1.2,446.0
2021-12-15 16:50:00,4.6,1.6,18.7,0.0,1.2,460.0
2021-12-15 16:55:00,4.3,-7.7,18.8,0.0,1.2,588.0
2021-12-15 17:00:00,5.0,6.1,18.7,0.0,1.2,444.0
2021-12-15 17:05:00,3.2,-5.2,18.7,0.0,1.2,204.0
2021-12-15 17:10:00,2.1,-11.6,18.9,0.0,1.2,54.0
2021-12-15 17:15:00,3.1,5.2,18.7,0.0,1.2,129.0
2021-12-15 17:20:00,2.8,-11.6,18.8,0.0,1.2,152.0
2021-12-15 17:25:00,4.1,7.6,18.7,0.0,1.2,167.0
2021-12-15 17:30:00,3.5,7.8,18.5,0.0,1.2,225.0
2021-12-15 17:35:00,4.3,-5.7,18.5,0.0,1.2,194.0
2021-12-15 17:40:00,3.9,-19.8,18.6,0.0,1.2,150.0
2021-12-15 17:45:00,3.7,18.3,18.5,0.0,1.2,196.0
2021-12-15 17:50:00,4.4,0.7,18.5,0.0,1.2,188.0
2021-12-15 17:55:00,2.9,1.2,18.5,0.0,1.2,75.0
