real_time,grWindSpeed,grWindDirction,grOutdoorTemperature,grAirPressure,grAirDensity,grGridActivePower,giWindTurbineOperationMode,gbTurbinePowerLimited,giWindTurbineYawMode
2021-12-09 13:00:00,5.6,-38.4,20.2,0.0,1.2,610.0,14,1,0
2021-12-09 13:15:00,4.5,-31.0,19.7,0.0,1.2,850.0,14,1,0
2021-12-09 13:30:00,6.6,-9.9,19.2,0.0,1.2,1087.0,14,1,0
2021-12-09 13:45:00,5.4,28.9,19.5,0.0,1.2,734.0,14,1,0
2021-12-09 14:00:01,7.1,6.4,19.5,0.0,1.2,715.0,14,1,0
2021-12-09 14:15:00,7.1,2.4,19.5,0.0,1.2,674.0,14,1,0
2021-12-09 14:30:00,6.1,14.4,19.4,0.0,1.2,649.0,14,1,0
2021-12-09 14:45:02,6.0,1.0,19.5,0.0,1.2,719.0,14,1,0
2021-12-09 15:00:01,7.6,-9.9,19.4,0.0,1.2,1042.0,14,1,0
2021-12-09 15:15:00,5.5,11.6,19.6,0.0,1.2,442.0,14,1,0
2021-12-09 15:30:00,4.8,-9.2,19.6,0.0,1.2,728.0,14,1,0
2021-12-09 15:45:00,6.8,-18.6,19.2,0.0,1.2,1191.0,14,1,0
2021-12-09 16:00:03,6.4,-8.7,18.9,0.0,1.2,1130.0,14,1,0
2021-12-09 16:15:00,5.8,-6.1,18.8,0.0,1.2,1089.0,14,1,0
2021-12-09 16:30:00,5.7,-11.6,18.7,0.0,1.2,614.0,14,1,0
2021-12-09 16:45:00,5.3,32.4,18.6,0.0,1.2,401.0,14,1,0
2021-12-09 17:00:00,6.3,4.0,18.4,0.0,1.2,747.0,14,1,0
2021-12-09 17:15:00,4.3,8.5,18.3,0.0,1.2,481.0,14,1,0
2021-12-09 17:30:00,4.3,-11.4,18.2,0.0,1.2,323.0,14,1,0
2021-12-09 17:45:01,3.6,-8.7,18.2,0.0,1.2,319.0,14,1,0
2021-12-09 18:00:00,3.2,-18.1,18.1,0.0,1.2,256.0,14,1,0
2021-12-09 18:15:00,4.9,3.9,18.1,0.0,1.2,471.0,14,1,0
2021-12-09 18:30:00,5.8,16.0,18.0,0.0,1.2,433.0,14,1,0
2021-12-09 18:45:00,4.9,3.6,18.0,0.0,1.2,339.0,14,1,0
2021-12-09 19:00:00,4.1,9.4,18.0,0.0,1.2,207.0,14,1,0
2021-12-09 19:15:00,3.7,-5.3,17.9,0.0,1.2,175.0,14,1,0
2021-12-09 19:30:03,5.4,1.7,18.0,0.0,1.2,232.0,14,1,0
2021-12-09 19:45:00,4.8,10.9,18.0,0.0,1.2,203.0,14,1,0
2021-12-09 20:00:00,4.4,2.1,18.0,0.0,1.2,198.0,14,1,0
2021-12-09 20:15:00,3.8,14.4,18.0,0.0,1.2,131.0,14,1,0
2021-12-09 20:30:00,2.5,-7.2,18.0,0.0,1.2,77.0,14,1,0
2021-12-09 20:45:00,4.9,1.4,18.1,0.0,1.2,188.0,14,1,0
2021-12-09 21:00:00,4.3,12.7,18.3,0.0,1.2,189.0,14,1,0
2021-12-09 21:15:00,4.4,14.3,18.4,0.0,1.2,190.0,14,1,0
2021-12-09 21:30:03,3.4,10.7,18.4,0.0,1.2,142.0,14,1,0
2021-12-09 21:45:00,3.9,13.0,18.5,0.0,1.2,87.0,14,1,0
2021-12-09 22:00:00,3.3,3.1,18.4,0.0,1.2,85.0,14,1,0
2021-12-09 22:15:00,2.8,-7.6,18.4,0.0,1.2,36.0,14,1,0
2021-12-09 22:30:04,3.1,3.0,18.3,0.0,1.2,56.0,14,1,0
2021-12-09 22:45:00,3.5,7.8,18.4,0.0,1.2,76.0,14,1,0
2021-12-09 23:00:00,3.2,-2.5,18.4,0.0,1.2,89.0,14,1,0
2021-12-09 23:15:08,2.6,-3.8,18.4,0.0,1.2,16.0,14,1,0
2021-12-09 23:30:00,0.8,-50.6,18.3,0.0,1.2,-9.0,8,0,1
2021-12-09 23:45:00,1.2,-66.5,18.1,0.0,1.2,-9.0,8,0,1
2021-12-10 00:00:00,1.4,-80.7,17.9,0.0,1.2,-9.0,8,0,1
2021-12-10 00:15:00,1.6,-78.7,17.9,0.0,1.2,-9.0,8,0,1
2021-12-10 00:30:00,2.2,-117.9,17.8,0.0,1.2,-9.0,8,0,1
2021-12-10 00:45:00,2.3,-93.0,18.0,0.0,1.2,-9.0,8,0,1
2021-12-10 01:00:00,1.2,-38.0,18.0,0.0,1.2,-9.0,8,0,1
2021-12-10 01:15:00,2.4,-18.3,18.0,0.0,1.2,-9.0,8,0,1
2021-12-10 01:30:00,2.9,10.7,17.9,0.0,1.2,-9.0,12,0,0
2021-12-10 01:45:00,2.0,10.5,17.7,0.0,1.2,-9.0,5,0,1
2021-12-10 02:00:00,1.9,16.1,17.7,0.0,1.2,-9.0,5,0,1
2021-12-10 02:15:00,1.3,12.1,17.6,0.0,1.2,-9.0,5,0,1
2021-12-10 02:30:00,2.2,23.3,17.5,0.0,1.2,-9.0,5,0,1
2021-12-10 02:45:00,2.6,11.2,17.7,0.0,1.2,-9.0,5,0,0
2021-12-10 03:00:00,1.0,-27.7,17.8,0.0,1.2,-9.0,5,0,1
2021-12-10 03:15:00,1.5,-18.4,17.8,0.0,1.2,-8.0,5,0,1
2021-12-10 03:30:00,1.6,23.4,17.6,0.0,1.2,-9.0,5,0,1
2021-12-10 03:45:00,2.7,11.3,17.5,0.0,1.2,0.0,5,0,1
2021-12-10 04:00:00,2.1,11.0,17.5,0.0,1.2,0.0,5,0,0
2021-12-10 04:15:00,2.1,-12.1,17.4,0.0,1.2,0.0,5,0,0
2021-12-10 04:30:00,3.3,-3.8,17.6,0.0,1.2,0.0,5,0,0
2021-12-10 04:45:00,2.8,35.3,17.5,0.0,1.2,0.0,5,0,0
2021-12-10 05:00:00,1.8,-23.6,17.5,0.0,1.2,0.0,5,0,0
2021-12-10 05:15:01,1.6,-66.2,17.5,0.0,1.2,0.0,5,0,1
2021-12-10 05:30:01,1.2,-49.6,17.5,0.0,1.2,0.0,5,0,1
2021-12-10 05:45:00,2.3,7.4,17.4,0.0,1.2,0.0,5,0,0
2021-12-10 06:00:00,3.2,14.9,17.4,0.0,1.2,0.0,5,0,0
2021-12-10 06:15:00,2.7,-13.3,17.4,0.0,1.2,0.0,5,0,0
2021-12-10 06:30:00,3.0,-9.7,17.3,0.0,1.2,0.0,5,0,0
2021-12-10 06:45:01,3.5,-13.9,17.2,0.0,1.2,0.0,5,0,0
2021-12-10 07:00:00,2.4,8.3,17.1,0.0,1.2,0.0,5,0,0
2021-12-10 07:15:00,3.8,2.2,17.1,0.0,1.2,0.0,5,0,0
2021-12-10 07:30:02,2.0,16.4,17.4,0.0,1.2,0.0,5,0,0
2021-12-10 07:45:00,3.1,0.7,17.5,0.0,1.2,0.0,5,0,0
2021-12-10 08:00:00,3.5,-0.4,17.6,0.0,1.2,0.0,5,0,0
2021-12-10 08:15:00,2.2,13.4,17.7,0.0,1.2,0.0,5,0,0
2021-12-10 08:30:00,4.7,-13.3,17.6,0.0,1.2,0.0,5,0,0
2021-12-10 08:45:00,2.9,7.9,17.9,0.0,1.2,0.0,5,0,0
2021-12-10 09:00:11,3.4,-11.8,18.2,0.0,1.2,0.0,30,0,3
2021-12-10 09:15:00,3.0,29.6,18.4,0.0,1.2,0.0,30,0,3
2021-12-10 09:30:00,2.9,11.1,18.9,0.0,1.2,0.0,30,0,3
2021-12-10 09:45:00,1.1,-36.3,19.6,0.0,1.2,0.0,30,0,3
2021-12-10 10:00:05,3.9,15.9,19.2,0.0,1.2,0.0,30,0,3
2021-12-10 10:15:00,6.6,28.7,19.4,0.0,1.2,0.0,30,0,3
2021-12-10 10:30:01,8.4,28.0,19.5,0.0,1.2,0.0,30,0,3
2021-12-10 10:45:00,6.8,17.6,19.5,0.0,1.2,0.0,30,0,3
2021-12-10 11:00:00,5.8,15.2,19.6,0.0,1.2,0.0,30,0,3
2021-12-10 11:15:00,7.7,17.0,19.4,0.0,1.2,0.0,30,0,3
2021-12-10 11:30:00,7.6,16.8,19.4,0.0,1.2,0.0,30,0,3
2021-12-10 11:45:00,7.0,17.2,19.4,0.0,1.2,0.0,30,0,3
2021-12-10 12:00:00,7.3,19.1,19.5,0.0,1.2,0.0,30,0,3
2021-12-10 12:15:00,7.6,29.3,19.8,0.0,1.2,0.0,30,0,3
2021-12-10 12:30:01,4.6,24.7,19.8,0.0,1.2,0.0,30,0,3
2021-12-10 12:45:00,6.8,37.3,20.4,0.0,1.2,0.0,30,0,3
2021-12-10 13:00:06,6.4,24.0,20.1,0.0,1.2,0.0,30,0,3
2021-12-10 13:15:00,7.0,17.7,20.0,0.0,1.2,0.0,30,0,3
2021-12-10 13:30:00,6.9,22.4,19.7,0.0,1.2,0.0,30,0,3
2021-12-10 13:45:00,6.5,24.7,19.6,0.0,1.2,0.0,30,0,3
2021-12-10 14:00:00,5.6,20.5,19.8,0.0,1.2,0.0,30,0,3
2021-12-10 14:15:00,5.2,22.6,19.8,0.0,1.2,0.0,30,0,3
2021-12-10 14:30:00,5.9,60.0,19.7,0.0,1.2,0.0,30,0,3
2021-12-10 14:45:06,4.7,23.8,19.8,0.0,1.2,0.0,30,0,3
2021-12-10 15:00:01,5.7,41.4,19.7,0.0,1.2,0.0,30,0,3
2021-12-10 15:15:00,5.0,42.2,19.6,0.0,1.2,0.0,30,0,3
2021-12-10 15:30:00,6.2,31.0,19.7,0.0,1.2,0.0,30,0,3
2021-12-10 15:45:00,4.6,44.0,19.4,0.0,1.2,0.0,30,0,3
2021-12-10 16:00:00,6.3,25.9,19.4,0.0,1.2,0.0,30,0,3
2021-12-10 16:15:00,6.3,39.6,19.3,0.0,1.2,0.0,30,0,3
2021-12-10 16:30:00,4.6,32.4,19.2,0.0,1.2,0.0,30,0,3
2021-12-10 16:45:00,3.3,20.1,19.1,0.0,1.2,0.0,30,0,3
2021-12-10 17:00:00,5.4,28.5,18.8,0.0,1.2,0.0,30,0,3
2021-12-10 17:15:00,4.2,38.2,18.8,0.0,1.2,0.0,30,0,3
2021-12-10 17:30:00,4.4,19.8,18.4,0.0,1.2,0.0,30,0,3
2021-12-10 17:45:00,4.8,20.4,18.0,0.0,1.2,0.0,30,0,3
2021-12-10 18:00:00,5.0,29.4,17.8,0.0,1.2,0.0,30,0,3
2021-12-10 18:15:00,3.3,24.4,17.7,0.0,1.2,0.0,30,0,3
2021-12-10 18:30:00,2.7,28.8,17.7,0.0,1.2,0.0,30,0,3
2021-12-10 18:45:00,3.0,38.1,17.7,0.0,1.2,0.0,30,0,3
2021-12-10 19:00:00,3.5,39.3,17.6,0.0,1.2,0.0,30,0,3
2021-12-10 19:15:00,3.5,25.2,17.6,0.0,1.2,0.0,30,0,3
2021-12-10 19:30:00,5.2,-10.3,17.7,0.0,1.2,260.0,14,0,0
2021-12-10 19:45:00,4.7,12.2,17.8,0.0,1.2,400.0,14,1,0
2021-12-10 20:00:01,4.1,24.2,17.9,0.0,1.2,592.0,14,1,0
2021-12-10 20:15:00,5.6,9.0,17.9,0.0,1.2,571.0,14,1,0
2021-12-10 20:30:00,6.8,9.3,18.0,0.0,1.2,877.0,14,1,0
2021-12-10 20:45:00,5.0,-3.1,18.0,0.0,1.2,682.0,14,1,0
2021-12-10 21:00:00,6.2,-11.2,18.1,0.0,1.2,965.0,14,1,0
2021-12-10 21:15:00,6.8,-0.7,18.2,0.0,1.2,959.0,14,1,0
2021-12-10 21:30:00,5.2,9.0,18.1,0.0,1.2,484.0,14,1,0
2021-12-10 21:45:00,4.9,-3.7,18.2,0.0,1.2,383.0,14,1,0
2021-12-10 22:00:00,4.3,-23.3,18.2,0.0,1.2,283.0,14,1,0
2021-12-10 22:15:00,4.0,6.4,18.2,0.0,1.2,272.0,14,1,0
2021-12-10 22:30:00,5.4,4.1,18.3,0.0,1.2,407.0,14,1,0
2021-12-10 22:45:00,5.2,-2.8,18.5,0.0,1.2,510.0,14,1,0
2021-12-10 23:00:00,6.1,11.6,18.3,0.0,1.2,522.0,14,1,0
2021-12-10 23:15:00,5.1,-12.9,18.4,0.0,1.2,784.0,14,1,0
2021-12-10 23:30:00,5.4,8.1,18.4,0.0,1.2,865.0,14,1,0
2021-12-10 23:45:00,6.4,0.7,18.3,0.0,1.2,414.0,14,1,0
2021-12-11 00:00:00,2.4,-6.0,18.2,0.0,1.2,125.0,14,1,0
2021-12-11 00:15:00,4.7,5.3,18.3,0.0,1.2,189.0,14,1,0
2021-12-11 00:30:00,4.5,-5.7,18.3,0.0,1.2,220.0,14,1,0
2021-12-11 00:45:00,3.7,-5.9,18.2,0.0,1.2,176.0,14,1,0
2021-12-11 01:00:00,3.2,16.7,18.2,0.0,1.2,139.0,14,1,0
2021-12-11 01:15:00,2.9,-13.1,18.2,0.0,1.2,151.0,14,1,0
2021-12-11 01:30:00,5.9,-4.8,18.2,0.0,1.2,232.0,14,1,0
2021-12-11 01:45:00,4.6,-9.5,18.2,0.0,1.2,306.0,14,1,0
2021-12-11 02:00:00,5.1,1.5,18.2,0.0,1.2,300.0,14,1,0
2021-12-11 02:15:00,5.5,9.2,18.1,0.0,1.2,432.0,14,1,0
2021-12-11 02:30:00,5.1,-3.6,18.2,0.0,1.2,414.0,14,1,0
2021-12-11 02:45:00,4.6,9.4,18.1,0.0,1.2,318.0,14,1,0
2021-12-11 03:00:00,3.6,-8.7,18.0,0.0,1.2,284.0,14,1,0
2021-12-11 03:15:00,4.1,10.0,17.9,0.0,1.2,269.0,14,1,0
2021-12-11 03:30:00,4.5,-0.1,17.9,0.0,1.2,324.0,14,1,0
2021-12-11 03:45:00,5.3,-4.8,17.9,0.0,1.2,356.0,14,1,0
2021-12-11 04:00:04,5.5,6.0,17.8,0.0,1.2,451.0,14,1,0
2021-12-11 04:15:03,4.6,5.9,17.7,0.0,1.2,380.0,14,1,0
2021-12-11 04:30:00,5.4,18.8,17.7,0.0,1.2,350.0,14,1,0
2021-12-11 04:45:00,4.8,-11.2,17.7,0.0,1.2,366.0,14,1,0
2021-12-11 05:00:04,4.4,13.4,17.7,0.0,1.2,226.0,14,1,0
2021-12-11 05:15:00,6.1,-7.6,17.7,0.0,1.2,392.0,14,1,0
2021-12-11 05:30:00,4.8,3.5,17.7,0.0,1.2,465.0,14,1,0
2021-12-11 05:45:00,6.5,0.5,17.7,0.0,1.2,520.0,14,1,0
2021-12-11 06:00:00,5.9,-3.7,17.7,0.0,1.2,578.0,14,1,0
2021-12-11 06:15:00,5.9,-9.5,17.6,0.0,1.2,538.0,14,1,0
2021-12-11 06:30:00,5.8,-14.6,17.6,0.0,1.2,692.0,14,1,0
2021-12-11 06:45:00,4.6,3.0,17.6,0.0,1.2,410.0,14,1,0
2021-12-11 07:00:00,3.8,12.6,17.6,0.0,1.2,288.0,14,1,0
2021-12-11 07:15:00,5.3,-8.4,17.6,0.0,1.2,341.0,14,1,0
2021-12-11 07:30:00,5.2,-0.5,17.5,0.0,1.2,393.0,14,1,0
2021-12-11 07:45:00,4.6,1.0,17.5,0.0,1.2,218.0,14,1,0
2021-12-11 08:00:00,4.0,7.6,17.6,0.0,1.2,182.0,14,1,0
2021-12-11 08:15:00,4.3,6.1,18.0,0.0,1.2,375.0,14,1,0
2021-12-11 08:30:00,4.8,10.3,17.9,0.0,1.2,387.0,14,1,0
2021-12-11 08:45:00,5.5,-3.8,18.0,0.0,1.2,399.0,14,1,0
2021-12-11 09:00:00,3.9,5.0,18.2,0.0,1.2,233.0,14,1,0
2021-12-11 09:15:00,4.5,11.1,18.4,0.0,1.2,398.0,14,1,0
2021-12-11 09:30:00,5.9,-5.4,18.4,0.0,1.2,654.0,14,1,0
2021-12-11 09:45:00,5.3,-4.8,18.7,0.0,1.2,445.0,14,1,0
2021-12-11 10:00:00,3.9,8.7,18.6,0.0,1.2,169.0,14,1,0
2021-12-11 10:15:03,4.4,19.4,18.6,0.0,1.2,434.0,14,1,0
2021-12-11 10:30:00,4.4,1.1,18.8,0.0,1.2,206.0,14,1,0
2021-12-11 10:45:07,6.1,7.4,18.7,0.0,1.2,662.0,14,1,0
2021-12-11 11:00:00,6.2,-9.8,19.0,0.0,1.2,680.0,14,1,0
2021-12-11 11:15:00,3.6,-8.7,19.2,0.0,1.2,500.0,14,1,0
2021-12-11 11:30:00,4.7,13.2,19.0,0.0,1.2,322.0,14,1,0
2021-12-11 11:45:00,5.2,11.2,19.4,0.0,1.2,567.0,14,1,0
2021-12-11 12:00:01,4.0,1.5,20.0,0.0,1.2,282.0,14,1,0
2021-12-11 12:15:00,5.9,-14.6,19.4,0.0,1.2,712.0,14,1,0
2021-12-11 12:30:00,5.0,21.3,19.8,0.0,1.2,283.0,14,1,0
2021-12-11 12:45:00,5.6,2.7,19.8,0.0,1.2,374.0,14,1,0
2021-12-11 13:00:00,6.5,-12.4,19.7,0.0,1.2,1154.0,14,1,0
2021-12-11 13:15:00,6.9,-0.4,19.4,0.0,1.2,1372.0,14,1,0
2021-12-11 13:30:00,6.3,4.1,19.0,0.0,1.2,1223.0,14,1,0
2021-12-11 13:45:04,7.9,6.0,19.0,0.0,1.2,1154.0,14,1,0
2021-12-11 14:00:00,5.2,-3.0,18.9,0.0,1.2,764.0,14,1,0
2021-12-11 14:15:00,7.0,-1.4,19.0,0.0,1.2,1048.0,14,1,0
2021-12-11 14:30:00,6.5,-10.2,19.0,0.0,1.2,1171.0,14,1,0
2021-12-11 14:45:00,5.8,-14.4,19.5,0.0,1.2,1782.0,14,1,0
2021-12-11 15:00:00,6.4,4.9,18.9,0.0,1.2,1290.0,14,1,0
2021-12-11 15:15:00,5.7,-15.7,19.1,0.0,1.2,1539.0,14,1,0
2021-12-11 15:30:00,6.5,-10.6,19.2,0.0,1.2,1418.0,14,1,0
2021-12-11 15:45:00,7.4,5.1,18.9,0.0,1.2,1715.0,14,1,0
2021-12-11 16:00:00,6.8,-14.4,18.8,0.0,1.2,1314.0,14,1,0
2021-12-11 16:15:00,4.1,0.8,18.8,0.0,1.2,501.0,14,1,0
2021-12-11 16:30:00,6.1,-13.5,18.7,0.0,1.2,576.0,14,1,0
2021-12-11 16:45:00,5.3,-14.1,18.7,0.0,1.2,487.0,14,1,0
2021-12-11 17:00:00,6.4,-12.6,18.7,0.0,1.2,1495.0,14,1,0
2021-12-11 17:15:00,4.0,-17.9,18.6,0.0,1.2,413.0,14,1,0
2021-12-11 17:30:00,4.7,-3.2,18.7,0.0,1.2,337.0,14,1,0
2021-12-11 17:45:00,5.8,-13.8,18.6,0.0,1.2,783.0,14,1,0
2021-12-11 18:00:00,3.8,-34.0,18.6,0.0,1.2,284.0,14,1,0
2021-12-11 18:15:00,2.8,11.0,18.6,0.0,1.2,91.0,14,1,0
2021-12-11 18:30:00,2.8,11.1,18.6,0.0,1.2,140.0,14,1,0
2021-12-11 18:45:00,3.9,4.9,18.6,0.0,1.2,119.0,14,1,0
2021-12-11 19:00:03,2.9,-2.2,18.6,0.0,1.2,65.0,14,1,0
2021-12-11 19:15:00,2.8,-4.1,18.6,0.0,1.2,114.0,14,1,0
2021-12-11 19:30:00,4.1,-4.2,18.6,0.0,1.2,187.0,14,1,0
2021-12-11 19:45:00,3.6,-0.2,18.6,0.0,1.2,129.0,14,1,0
2021-12-11 20:00:00,4.0,0.3,18.6,0.0,1.2,164.0,14,1,0
2021-12-11 20:15:00,4.0,6.4,18.7,0.0,1.2,186.0,14,1,0
2021-12-11 20:30:00,3.8,1.2,18.7,0.0,1.2,187.0,14,1,0
2021-12-11 20:45:00,3.5,4.9,18.7,0.0,1.2,185.0,14,1,0
2021-12-11 21:00:00,4.5,-4.0,18.8,0.0,1.2,212.0,14,1,0
2021-12-11 21:15:00,4.4,13.3,18.8,0.0,1.2,209.0,14,1,0
2021-12-11 21:30:00,4.9,5.1,18.8,0.0,1.2,237.0,14,1,0
2021-12-11 21:45:00,6.0,-2.0,18.9,0.0,1.2,640.0,14,1,0
2021-12-11 22:00:00,6.0,8.8,18.9,0.0,1.2,780.0,14,1,0
2021-12-11 22:15:00,6.6,12.1,18.9,0.0,1.2,639.0,14,1,0
2021-12-11 22:30:00,5.3,-5.9,18.8,0.0,1.2,526.0,14,1,0
2021-12-11 22:45:00,5.2,-7.9,18.9,0.0,1.2,622.0,14,1,0
2021-12-11 23:00:04,5.4,5.0,18.9,0.0,1.2,671.0,14,1,0
2021-12-11 23:15:00,6.4,13.5,18.9,0.0,1.2,748.0,14,1,0
2021-12-11 23:30:01,7.4,12.8,19.0,0.0,1.2,979.0,14,1,0
2021-12-11 23:45:00,5.6,-0.8,18.9,0.0,1.2,845.0,14,1,0
2021-12-12 00:00:00,6.1,-9.0,19.0,0.0,1.2,924.0,14,1,0
2021-12-12 00:15:00,6.2,7.1,19.0,0.0,1.2,965.0,14,1,0
2021-12-12 00:30:00,5.4,-6.0,18.9,0.0,1.2,619.0,14,1,0
2021-12-12 00:45:00,2.2,-5.2,18.7,0.0,1.2,85.0,14,1,0
2021-12-12 01:00:08,3.0,-4.0,18.6,0.0,1.2,112.0,14,1,0
2021-12-12 01:15:00,3.4,-5.2,18.7,0.0,1.2,114.0,14,1,0
2021-12-12 01:30:00,2.4,-11.3,18.7,0.0,1.2,42.0,14,1,0
2021-12-12 01:45:00,2.3,-1.6,18.6,0.0,1.2,32.0,14,1,0
2021-12-12 02:00:00,3.0,-7.6,18.5,0.0,1.2,78.0,14,1,0
2021-12-12 02:15:00,2.7,-9.5,18.3,0.0,1.2,63.0,14,1,0
2021-12-12 02:30:01,3.1,0.9,18.2,0.0,1.2,109.0,14,1,0
2021-12-12 02:45:00,3.0,-12.0,18.2,0.0,1.2,156.0,14,1,0
2021-12-12 03:00:00,3.8,-7.9,18.2,0.0,1.2,199.0,14,1,0
2021-12-12 03:15:02,4.7,-1.8,18.1,0.0,1.2,212.0,14,1,0
2021-12-12 03:30:00,4.2,-3.3,18.0,0.0,1.2,234.0,14,1,0
2021-12-12 03:45:00,4.8,7.5,17.9,0.0,1.2,214.0,14,1,0
2021-12-12 04:00:00,4.9,6.2,17.8,0.0,1.2,232.0,14,1,0
2021-12-12 04:15:00,4.6,-10.2,17.8,0.0,1.2,374.0,14,1,0
2021-12-12 04:30:00,5.4,4.3,17.8,0.0,1.2,330.0,14,1,0
2021-12-12 04:45:00,4.8,-13.9,17.8,0.0,1.2,351.0,14,1,0
2021-12-12 05:00:00,5.0,-1.9,17.8,0.0,1.2,371.0,14,1,0
2021-12-12 05:15:00,5.1,6.7,17.7,0.0,1.2,298.0,14,1,0
2021-12-12 05:30:00,5.0,12.7,17.7,0.0,1.2,366.0,14,1,0
2021-12-12 05:45:00,4.1,-3.2,17.7,0.0,1.2,277.0,14,1,0
2021-12-12 06:00:02,4.7,1.8,17.6,0.0,1.2,419.0,14,1,0
2021-12-12 06:15:00,4.8,0.5,17.6,0.0,1.2,258.0,14,1,0
2021-12-12 06:30:00,4.6,1.1,17.6,0.0,1.2,320.0,14,1,0
2021-12-12 06:45:00,5.2,-3.1,17.6,0.0,1.2,249.0,14,1,0
2021-12-12 07:00:00,3.9,4.9,17.5,0.0,1.2,248.0,14,1,0
2021-12-12 07:15:00,4.5,9.3,17.4,0.0,1.2,170.0,14,1,0
2021-12-12 07:30:00,4.1,-2.0,17.4,0.0,1.2,179.0,14,1,0
2021-12-12 07:45:00,4.0,-4.7,17.4,0.0,1.2,157.0,14,1,0
2021-12-12 08:00:00,3.9,7.9,17.8,0.0,1.2,163.0,14,1,0
2021-12-12 08:15:00,3.3,-0.8,17.9,0.0,1.2,165.0,14,1,0
2021-12-12 08:30:07,4.5,-10.2,18.0,0.0,1.2,218.0,14,1,0
2021-12-12 08:45:00,3.4,-2.6,18.1,0.0,1.2,137.0,14,1,0
2021-12-12 09:00:05,3.5,-1.9,18.4,0.0,1.2,95.0,14,1,0
2021-12-12 09:15:00,2.9,-2.2,18.9,0.0,1.2,48.0,14,1,0
2021-12-12 09:30:00,1.9,14.3,19.3,0.0,1.2,15.0,14,1,0
2021-12-12 09:45:00,1.4,-24.3,19.9,0.0,1.2,41.0,14,1,0
2021-12-12 10:00:00,2.4,-9.9,20.9,0.0,1.2,-9.0,8,0,1
2021-12-12 10:15:00,3.6,-14.7,20.0,0.0,1.2,189.0,14,1,0
2021-12-12 10:30:01,1.5,-36.9,20.7,0.0,1.2,49.0,14,1,0
2021-12-12 10:45:00,4.3,-15.7,20.7,0.0,1.2,203.0,14,1,0
2021-12-12 11:00:00,5.5,-3.2,20.4,0.0,1.2,473.0,14,1,0
2021-12-12 11:15:00,3.8,-0.3,20.7,0.0,1.2,131.0,14,1,0
2021-12-12 11:30:00,4.6,11.5,21.1,0.0,1.2,203.0,14,1,0
2021-12-12 11:45:00,1.8,-26.0,21.5,0.0,1.2,118.0,14,1,0
2021-12-12 12:00:03,2.8,-4.9,21.7,0.0,1.2,141.0,14,1,0
2021-12-12 12:15:04,4.3,15.4,21.5,0.0,1.2,113.0,14,1,0
2021-12-12 12:30:00,4.1,-9.2,21.5,0.0,1.2,131.0,14,1,0
2021-12-12 12:45:00,5.2,-1.1,21.6,0.0,1.2,245.0,14,1,0
2021-12-12 13:00:00,4.0,14.8,21.5,0.0,1.2,341.0,14,1,0
2021-12-12 13:15:00,4.6,-14.6,21.6,0.0,1.2,292.0,14,1,0
2021-12-12 13:30:00,6.1,-16.3,21.3,0.0,1.2,913.0,14,1,0
2021-12-12 13:45:00,4.2,15.0,21.8,0.0,1.2,194.0,14,1,0
2021-12-12 14:00:00,6.1,0.3,21.5,0.0,1.2,455.0,14,1,0
2021-12-12 14:15:00,5.1,-0.9,21.4,0.0,1.2,300.0,14,1,0
2021-12-12 14:30:00,5.2,4.0,21.2,0.0,1.2,450.0,14,1,0
2021-12-12 14:45:02,6.4,10.4,21.3,0.0,1.2,664.0,14,1,0
2021-12-12 15:00:00,5.3,3.9,21.3,0.0,1.2,517.0,14,1,0
2021-12-12 15:15:00,3.3,21.4,21.7,0.0,1.2,175.0,14,1,0
2021-12-12 15:30:06,3.1,-7.6,21.5,0.0,1.2,220.0,14,1,0
2021-12-12 15:45:00,4.0,-30.1,22.3,0.0,1.2,158.0,14,1,0
2021-12-12 16:00:00,1.6,-19.5,21.8,0.0,1.2,87.0,14,1,0
2021-12-12 16:15:00,3.9,9.6,21.5,0.0,1.2,109.0,14,1,0
2021-12-12 16:30:00,2.5,0.6,21.5,0.0,1.2,24.0,14,1,0
2021-12-12 16:45:00,2.9,-10.9,20.9,0.0,1.2,92.0,14,1,0
2021-12-12 17:00:01,1.7,-17.4,20.6,0.0,1.2,74.0,14,1,0
2021-12-12 17:15:00,3.6,10.0,20.1,0.0,1.2,88.0,14,1,0
2021-12-12 17:30:00,2.8,1.0,19.8,0.0,1.2,53.0,14,1,0
2021-12-12 17:45:00,2.1,29.2,19.5,0.0,1.2,14.0,14,1,0
2021-12-12 18:00:01,2.7,-0.1,19.2,0.0,1.2,51.0,14,1,0
2021-12-12 18:15:00,3.0,19.0,19.0,0.0,1.2,66.0,14,1,0
2021-12-12 18:30:00,3.1,4.4,19.0,0.0,1.2,55.0,14,1,0
2021-12-12 18:45:01,3.7,1.5,19.1,0.0,1.2,98.0,14,1,0
2021-12-12 19:00:03,4.2,12.5,19.5,0.0,1.2,112.0,14,1,0
2021-12-12 19:15:00,3.8,-0.5,19.4,0.0,1.2,115.0,14,1,0
2021-12-12 19:30:00,3.5,0.7,19.4,0.0,1.2,93.0,14,1,0
2021-12-12 19:45:00,3.4,9.4,19.5,0.0,1.2,95.0,14,1,0
2021-12-12 20:00:03,2.4,-3.0,19.3,0.0,1.2,47.0,14,1,0
2021-12-12 20:15:01,3.9,19.5,19.3,0.0,1.2,96.0,14,1,0
2021-12-12 20:30:00,1.9,13.6,19.2,0.0,1.2,23.0,14,1,0
